Time(ps);Dl = 0;Dl = 1;Dl = 2;Dl = 3;Dl = 4;Dl = 5;Dl = 6;Dl = 7;Dl = 8;Dl = 9;Dl = 10;Dl = 11;Dl = 12;Dl = 13;Dl = 14;Dl = 15;Dl = 16;Dl = 17;Dl = 18;Dl = 19;Dl = 20;Dl = 21;Dl = 22;Dl = 23;Dl = 24;Dl = 25;Dl = 26;Dl = 27;Dl = 28
87.499776;0.000207852;7.26231E-07;4.76597E-07;2.01739E-07;1.139E-07;7.31611E-08;5.09664E-08;3.7544E-08;2.88076E-08;2.2802E-08;1.84956E-08;1.5131E-08;1.27296E-08;1.08561E-08;9.36675E-09;8.08516E-09;7.17767E-09;6.30835E-09;5.63289E-09;5.06103E-09;4.57264E-09;4.15223E-09;3.78773E-09;3.45899E-09;3.18139E-09;2.93596E-09;2.71785E-09;2.52311E-09;2.34848E-09
87.597432;0.000207633;7.18922E-07;4.7303E-07;2.001E-07;1.12974E-07;7.25676E-08;5.05541E-08;3.72411E-08;2.85757E-08;2.26188E-08;1.83472E-08;1.50093E-08;1.2627E-08;1.07684E-08;9.29089E-09;8.01901E-09;7.11924E-09;6.2566E-09;5.58666E-09;5.01949E-09;4.53513E-09;4.1182E-09;3.75672E-09;3.43095E-09;3.15566E-09;2.91226E-09;2.69596E-09;2.50282E-09;2.32961E-09
87.695088;0.000207411;7.11803E-07;4.6948E-07;1.98468E-07;1.12052E-07;7.19767E-08;5.01436E-08;3.69396E-08;2.8345E-08;2.24365E-08;1.81995E-08;1.48882E-08;1.25249E-08;1.06811E-08;9.21537E-09;7.95314E-09;7.06106E-09;6.20507E-09;5.54062E-09;4.97812E-09;4.49777E-09;4.08431E-09;3.72585E-09;3.40304E-09;3.13005E-09;2.88867E-09;2.67416E-09;2.48261E-09;2.31083E-09
87.792744;0.000207187;7.0487E-07;4.65945E-07;1.96843E-07;1.11135E-07;7.13885E-08;4.9735E-08;3.66394E-08;2.81152E-08;2.2255E-08;1.80524E-08;1.47677E-08;1.24233E-08;1.05942E-08;9.14018E-09;7.88755E-09;7.00314E-09;6.15375E-09;5.49477E-09;4.93693E-09;4.46057E-09;4.05057E-09;3.69511E-09;3.37525E-09;3.10455E-09;2.86519E-09;2.65246E-09;2.4625E-09;2.29213E-09
87.8904;0.000206959;6.9812E-07;4.62425E-07;1.95225E-07;1.10221E-07;7.08028E-08;4.93282E-08;3.63406E-08;2.78865E-08;2.20744E-08;1.79061E-08;1.46476E-08;1.23221E-08;1.05077E-08;9.06533E-09;7.82223E-09;6.94546E-09;6.10265E-09;5.44912E-09;4.89591E-09;4.42353E-09;4.01696E-09;3.6645E-09;3.34758E-09;3.07916E-09;2.84182E-09;2.63086E-09;2.44248E-09;2.27353E-09
87.988056;0.000206727;6.91549E-07;4.58922E-07;1.93614E-07;1.09311E-07;7.02197E-08;4.89232E-08;3.60432E-08;2.76589E-08;2.18946E-08;1.77604E-08;1.45282E-08;1.22214E-08;1.04216E-08;8.99082E-09;7.7572E-09;6.88805E-09;6.05177E-09;5.40366E-09;4.85506E-09;4.38664E-09;3.9835E-09;3.63402E-09;3.32004E-09;3.05389E-09;2.81855E-09;2.60937E-09;2.42256E-09;2.255E-09
88.085712;0.000206493;6.85155E-07;4.55433E-07;1.9201E-07;1.08405E-07;6.96392E-08;4.85201E-08;3.57471E-08;2.74324E-08;2.17156E-08;1.76155E-08;1.44093E-08;1.21211E-08;1.03359E-08;8.91665E-09;7.69245E-09;6.83088E-09;6.0011E-09;5.35839E-09;4.81439E-09;4.34992E-09;3.95019E-09;3.60368E-09;3.29263E-09;3.02874E-09;2.79538E-09;2.58797E-09;2.40273E-09;2.23657E-09
88.183368;0.000206256;6.78933E-07;4.5196E-07;1.90413E-07;1.07504E-07;6.90614E-08;4.81188E-08;3.54524E-08;2.72069E-08;2.15375E-08;1.74712E-08;1.4291E-08;1.20213E-08;1.02506E-08;8.84281E-09;7.62798E-09;6.77397E-09;5.95065E-09;5.31331E-09;4.77389E-09;4.31335E-09;3.91701E-09;3.57346E-09;3.26534E-09;3.0037E-09;2.77233E-09;2.56667E-09;2.38299E-09;2.21822E-09
88.281024;0.000206015;6.7288E-07;4.48502E-07;1.88823E-07;1.06606E-07;6.84861E-08;4.77193E-08;3.51591E-08;2.69824E-08;2.13602E-08;1.73276E-08;1.41732E-08;1.1922E-08;1.01656E-08;8.76931E-09;7.56378E-09;6.71731E-09;5.90041E-09;5.26843E-09;4.73356E-09;4.27693E-09;3.88398E-09;3.54337E-09;3.23817E-09;2.97877E-09;2.74938E-09;2.54547E-09;2.36334E-09;2.19996E-09
88.37868;0.000205771;6.66992E-07;4.45058E-07;1.8724E-07;1.05712E-07;6.79134E-08;4.73217E-08;3.48672E-08;2.67591E-08;2.11838E-08;1.71847E-08;1.4056E-08;1.18232E-08;1.00811E-08;8.69614E-09;7.49987E-09;6.6609E-09;5.85039E-09;5.22373E-09;4.69341E-09;4.24067E-09;3.85109E-09;3.51342E-09;3.21113E-09;2.95396E-09;2.72654E-09;2.52437E-09;2.34379E-09;2.18179E-09
88.476336;0.000205524;6.61267E-07;4.4163E-07;1.85664E-07;1.04822E-07;6.73434E-08;4.69259E-08;3.45766E-08;2.65367E-08;2.10082E-08;1.70425E-08;1.39393E-08;1.17248E-08;9.99693E-09;8.62332E-09;7.43623E-09;6.60475E-09;5.80059E-09;5.17923E-09;4.65343E-09;4.20457E-09;3.81834E-09;3.48359E-09;3.18421E-09;2.92927E-09;2.70381E-09;2.50337E-09;2.32433E-09;2.16371E-09
88.573992;0.000205274;6.55701E-07;4.38215E-07;1.84096E-07;1.03937E-07;6.67759E-08;4.65319E-08;3.42874E-08;2.63155E-08;2.08335E-08;1.69009E-08;1.38232E-08;1.16269E-08;9.91318E-09;8.55082E-09;7.37287E-09;6.54885E-09;5.751E-09;5.13492E-09;4.61361E-09;4.16862E-09;3.78574E-09;3.4539E-09;3.15741E-09;2.90469E-09;2.68118E-09;2.48247E-09;2.30497E-09;2.14571E-09
88.671648;0.000205021;6.50291E-07;4.34815E-07;1.82534E-07;1.03055E-07;6.62111E-08;4.61398E-08;3.39996E-08;2.60953E-08;2.06596E-08;1.67601E-08;1.37077E-08;1.15294E-08;9.82982E-09;8.47867E-09;7.30979E-09;6.4932E-09;5.70162E-09;5.09081E-09;4.57398E-09;4.13283E-09;3.75328E-09;3.42433E-09;3.13074E-09;2.88023E-09;2.65866E-09;2.46167E-09;2.28569E-09;2.1278E-09
88.769304;0.000204765;6.45032E-07;4.3143E-07;1.80979E-07;1.02177E-07;6.56488E-08;4.57495E-08;3.37131E-08;2.58762E-08;2.04866E-08;1.66199E-08;1.35927E-08;1.14324E-08;9.74685E-09;8.40685E-09;7.24699E-09;6.4378E-09;5.65246E-09;5.04688E-09;4.53451E-09;4.09719E-09;3.72095E-09;3.3949E-09;3.10419E-09;2.85588E-09;2.63625E-09;2.44097E-09;2.26651E-09;2.10997E-09
88.86696;0.000204505;6.39923E-07;4.28058E-07;1.79431E-07;1.01303E-07;6.50891E-08;4.53611E-08;3.3428E-08;2.56581E-08;2.03144E-08;1.64805E-08;1.34783E-08;1.13359E-08;9.66428E-09;8.33537E-09;7.18446E-09;6.38266E-09;5.60351E-09;5.00314E-09;4.49521E-09;4.06171E-09;3.68877E-09;3.36559E-09;3.07777E-09;2.83164E-09;2.61394E-09;2.42037E-09;2.24743E-09;2.09224E-09
88.964616;0.000204243;6.3496E-07;4.247E-07;1.77891E-07;1.00434E-07;6.45321E-08;4.49745E-08;3.31442E-08;2.54411E-08;2.0143E-08;1.63417E-08;1.33645E-08;1.12398E-08;9.5821E-09;8.26422E-09;7.12222E-09;6.32776E-09;5.55478E-09;4.9596E-09;4.45609E-09;4.02638E-09;3.65674E-09;3.33642E-09;3.05147E-09;2.80752E-09;2.59174E-09;2.39987E-09;2.22844E-09;2.07459E-09
89.062272;0.000203978;6.30139E-07;4.21356E-07;1.76357E-07;9.95678E-08;6.39776E-08;4.45897E-08;3.28619E-08;2.52251E-08;1.99725E-08;1.62036E-08;1.32512E-08;1.11443E-08;9.50032E-09;8.19341E-09;7.06024E-09;6.27312E-09;5.50625E-09;4.91624E-09;4.41713E-09;3.99121E-09;3.62484E-09;3.30737E-09;3.0253E-09;2.78352E-09;2.56965E-09;2.37947E-09;2.20954E-09;2.05702E-09
89.159928;0.000203709;6.25457E-07;4.18025E-07;1.7483E-07;9.8706E-08;6.34257E-08;4.42067E-08;3.25809E-08;2.50103E-08;1.98029E-08;1.60663E-08;1.31384E-08;1.10491E-08;9.41893E-09;8.12293E-09;6.99855E-09;6.21873E-09;5.45795E-09;4.87307E-09;4.37835E-09;3.9562E-09;3.59308E-09;3.27846E-09;2.99924E-09;2.75963E-09;2.54766E-09;2.35917E-09;2.19073E-09;2.03955E-09
89.257584;0.000203438;6.20912E-07;4.14708E-07;1.7331E-07;9.78481E-08;6.28764E-08;4.38256E-08;3.23013E-08;2.47964E-08;1.96341E-08;1.59296E-08;1.30262E-08;1.09545E-08;9.33793E-09;8.05279E-09;6.93713E-09;6.16459E-09;5.40985E-09;4.8301E-09;4.33974E-09;3.92133E-09;3.56147E-09;3.24967E-09;2.97331E-09;2.73585E-09;2.52579E-09;2.33897E-09;2.17202E-09;2.02216E-09
89.35524;0.000203163;6.16499E-07;4.11405E-07;1.71797E-07;9.69942E-08;6.23297E-08;4.34463E-08;3.2023E-08;2.45837E-08;1.94661E-08;1.57936E-08;1.29146E-08;1.08603E-08;9.25732E-09;7.98298E-09;6.87599E-09;6.1107E-09;5.36197E-09;4.78731E-09;4.30129E-09;3.88662E-09;3.52999E-09;3.22101E-09;2.94751E-09;2.71219E-09;2.50401E-09;2.31886E-09;2.1534E-09;2.00486E-09
89.452896;0.000202886;6.12217E-07;4.08114E-07;1.70291E-07;9.61443E-08;6.17855E-08;4.30689E-08;3.17461E-08;2.4372E-08;1.9299E-08;1.56582E-08;1.28035E-08;1.07666E-08;9.17711E-09;7.91351E-09;6.81512E-09;6.05706E-09;5.31429E-09;4.74471E-09;4.26302E-09;3.85207E-09;3.49866E-09;3.19248E-09;2.92183E-09;2.68865E-09;2.48235E-09;2.29886E-09;2.13487E-09;1.98765E-09
89.550552;0.000202605;6.08061E-07;4.04837E-07;1.68792E-07;9.52984E-08;6.1244E-08;4.26932E-08;3.14706E-08;2.41613E-08;1.91327E-08;1.55236E-08;1.2693E-08;1.06733E-08;9.09729E-09;7.84437E-09;6.75452E-09;6.00367E-09;5.26683E-09;4.7023E-09;4.22491E-09;3.81767E-09;3.46746E-09;3.16408E-09;2.89627E-09;2.66522E-09;2.46079E-09;2.27896E-09;2.11644E-09;1.97052E-09
89.648208;0.000202321;6.04029E-07;4.01572E-07;1.673E-07;9.44564E-08;6.0705E-08;4.23194E-08;3.11964E-08;2.39517E-08;1.89673E-08;1.53897E-08;1.25831E-08;1.05805E-08;9.01787E-09;7.77557E-09;6.6942E-09;5.95053E-09;5.21959E-09;4.66008E-09;4.18698E-09;3.78342E-09;3.43641E-09;3.13581E-09;2.87084E-09;2.6419E-09;2.43934E-09;2.25916E-09;2.0981E-09;1.95348E-09
89.745864;0.000202035;6.00117E-07;3.98321E-07;1.65815E-07;9.36183E-08;6.01686E-08;4.19475E-08;3.09236E-08;2.37432E-08;1.88027E-08;1.52564E-08;1.24737E-08;1.04882E-08;8.93883E-09;7.7071E-09;6.63416E-09;5.89764E-09;5.17255E-09;4.61804E-09;4.14921E-09;3.74932E-09;3.40549E-09;3.10767E-09;2.84552E-09;2.6187E-09;2.418E-09;2.23946E-09;2.07985E-09;1.93653E-09
89.84352;0.000201745;5.96324E-07;3.95082E-07;1.64337E-07;9.27842E-08;5.96348E-08;4.15773E-08;3.06522E-08;2.35358E-08;1.8639E-08;1.51239E-08;1.23649E-08;1.03963E-08;8.86019E-09;7.63897E-09;6.57438E-09;5.845E-09;5.12572E-09;4.5762E-09;4.11161E-09;3.71538E-09;3.37471E-09;3.07965E-09;2.82034E-09;2.59562E-09;2.39676E-09;2.21985E-09;2.0617E-09;1.91967E-09
89.941176;0.000201453;5.92645E-07;3.91855E-07;1.62865E-07;9.19541E-08;5.91036E-08;4.1209E-08;3.03821E-08;2.33294E-08;1.84761E-08;1.4992E-08;1.22566E-08;1.03049E-08;8.78194E-09;7.57117E-09;6.51489E-09;5.79261E-09;5.0791E-09;4.53454E-09;4.07418E-09;3.68159E-09;3.34408E-09;3.05177E-09;2.79527E-09;2.57264E-09;2.37563E-09;2.20035E-09;2.04364E-09;1.90289E-09
90.038832;0.000201157;5.89077E-07;3.88641E-07;1.61401E-07;9.11278E-08;5.85749E-08;4.08425E-08;3.01134E-08;2.3124E-08;1.83141E-08;1.48609E-08;1.21489E-08;1.0214E-08;8.70408E-09;7.5037E-09;6.45566E-09;5.74047E-09;5.0327E-09;4.49307E-09;4.03692E-09;3.64795E-09;3.31358E-09;3.02401E-09;2.77033E-09;2.54979E-09;2.35461E-09;2.18095E-09;2.02567E-09;1.8862E-09
90.136488;0.000200859;5.85619E-07;3.8544E-07;1.59943E-07;9.03055E-08;5.80488E-08;4.04778E-08;2.9846E-08;2.29197E-08;1.81529E-08;1.47304E-08;1.20417E-08;1.01235E-08;8.62661E-09;7.43657E-09;6.3967E-09;5.68857E-09;4.9865E-09;4.45178E-09;3.99983E-09;3.61446E-09;3.28322E-09;2.99637E-09;2.74551E-09;2.52704E-09;2.33369E-09;2.16164E-09;2.0078E-09;1.8696E-09
90.234144;0.000200558;5.82266E-07;3.8225E-07;1.58493E-07;8.94872E-08;5.75253E-08;4.01149E-08;2.95801E-08;2.27165E-08;1.79926E-08;1.46006E-08;1.19351E-08;1.00335E-08;8.54954E-09;7.36977E-09;6.33802E-09;5.63693E-09;4.94051E-09;4.41068E-09;3.9629E-09;3.58113E-09;3.253E-09;2.96887E-09;2.72081E-09;2.50441E-09;2.31288E-09;2.14244E-09;1.99002E-09;1.85309E-09
90.3318;0.000200254;5.79017E-07;3.79073E-07;1.57049E-07;8.86727E-08;5.70043E-08;3.97539E-08;2.93155E-08;2.25144E-08;1.78331E-08;1.44715E-08;1.18291E-08;9.944E-09;8.47285E-09;7.3033E-09;6.27961E-09;5.58553E-09;4.89473E-09;4.36976E-09;3.92614E-09;3.54795E-09;3.22292E-09;2.94149E-09;2.69624E-09;2.4819E-09;2.29218E-09;2.12334E-09;1.97233E-09;1.83666E-09
90.429456;0.000199946;5.75868E-07;3.75908E-07;1.55612E-07;8.78622E-08;5.64859E-08;3.93946E-08;2.90522E-08;2.23133E-08;1.76745E-08;1.43431E-08;1.17236E-08;9.85493E-09;8.39656E-09;7.23717E-09;6.22147E-09;5.53438E-09;4.84916E-09;4.32903E-09;3.88955E-09;3.51491E-09;3.19297E-09;2.91424E-09;2.67179E-09;2.4595E-09;2.27158E-09;2.10433E-09;1.95473E-09;1.82032E-09
90.527112;0.000199636;5.72816E-07;3.72755E-07;1.54182E-07;8.70556E-08;5.59701E-08;3.90372E-08;2.87903E-08;2.21132E-08;1.75167E-08;1.42154E-08;1.16187E-08;9.76632E-09;8.32065E-09;7.17137E-09;6.1636E-09;5.48348E-09;4.80379E-09;4.28849E-09;3.85312E-09;3.48203E-09;3.16316E-09;2.88712E-09;2.64746E-09;2.43721E-09;2.25109E-09;2.08543E-09;1.93723E-09;1.80407E-09
90.624768;0.000199324;5.69859E-07;3.69613E-07;1.52758E-07;8.62528E-08;5.54568E-08;3.86816E-08;2.85298E-08;2.19142E-08;1.73597E-08;1.40884E-08;1.15143E-08;9.67818E-09;8.24514E-09;7.1059E-09;6.106E-09;5.43282E-09;4.75864E-09;4.24813E-09;3.81686E-09;3.4493E-09;3.13349E-09;2.86012E-09;2.62325E-09;2.41504E-09;2.2307E-09;2.06662E-09;1.91982E-09;1.7879E-09
90.722424;0.000199008;5.66993E-07;3.66484E-07;1.51342E-07;8.5454E-08;5.4946E-08;3.83278E-08;2.82706E-08;2.17163E-08;1.72036E-08;1.3962E-08;1.14105E-08;9.5905E-09;8.17002E-09;7.04076E-09;6.04866E-09;5.38241E-09;4.71369E-09;4.20795E-09;3.78076E-09;3.41672E-09;3.10396E-09;2.83325E-09;2.59917E-09;2.39298E-09;2.21043E-09;2.04791E-09;1.90251E-09;1.77182E-09
90.82008;0.000198689;5.64217E-07;3.63366E-07;1.49932E-07;8.46591E-08;5.44378E-08;3.79759E-08;2.80128E-08;2.15194E-08;1.70484E-08;1.38364E-08;1.13073E-08;9.50328E-09;8.09528E-09;6.97595E-09;5.9916E-09;5.33225E-09;4.66894E-09;4.16796E-09;3.74483E-09;3.38429E-09;3.07457E-09;2.8065E-09;2.5752E-09;2.37103E-09;2.19025E-09;2.0293E-09;1.88529E-09;1.75583E-09
90.917736;0.000198368;5.61528E-07;3.6026E-07;1.48529E-07;8.3868E-08;5.39322E-08;3.76257E-08;2.77563E-08;2.13236E-08;1.6894E-08;1.37114E-08;1.12046E-08;9.41653E-09;8.02094E-09;6.91147E-09;5.93481E-09;5.28233E-09;4.62441E-09;4.12815E-09;3.70907E-09;3.352E-09;3.04531E-09;2.77988E-09;2.55136E-09;2.3492E-09;2.17019E-09;2.0108E-09;1.86816E-09;1.73992E-09
91.015392;0.000198043;5.58922E-07;3.57165E-07;1.47133E-07;8.30809E-08;5.3429E-08;3.72773E-08;2.75012E-08;2.11289E-08;1.67404E-08;1.35872E-08;1.11025E-08;9.33023E-09;7.94698E-09;6.84732E-09;5.87828E-09;5.23266E-09;4.58007E-09;4.08853E-09;3.67347E-09;3.31987E-09;3.01618E-09;2.75338E-09;2.52764E-09;2.32748E-09;2.15023E-09;1.99239E-09;1.85112E-09;1.72411E-09
91.113048;0.000197716;5.56398E-07;3.54081E-07;1.45744E-07;8.22976E-08;5.29285E-08;3.69308E-08;2.72474E-08;2.09352E-08;1.65877E-08;1.34636E-08;1.10009E-08;9.2444E-09;7.87342E-09;6.78351E-09;5.82202E-09;5.18323E-09;4.53595E-09;4.04909E-09;3.63803E-09;3.28789E-09;2.9872E-09;2.72701E-09;2.50405E-09;2.30588E-09;2.13037E-09;1.97408E-09;1.83418E-09;1.70838E-09
91.210704;0.000197386;5.53952E-07;3.51009E-07;1.44361E-07;8.15182E-08;5.24304E-08;3.6586E-08;2.69951E-08;2.07425E-08;1.64358E-08;1.33407E-08;1.08999E-08;9.15904E-09;7.80024E-09;6.72002E-09;5.76603E-09;5.13404E-09;4.49202E-09;4.00983E-09;3.60275E-09;3.25605E-09;2.95835E-09;2.70077E-09;2.48057E-09;2.28438E-09;2.11062E-09;1.95587E-09;1.81733E-09;1.69273E-09
91.30836;0.000197054;5.51583E-07;3.47949E-07;1.42986E-07;8.07426E-08;5.19349E-08;3.62431E-08;2.6744E-08;2.05509E-08;1.62848E-08;1.32185E-08;1.07994E-08;9.07413E-09;7.72745E-09;6.65686E-09;5.7103E-09;5.08511E-09;4.4483E-09;3.97075E-09;3.56764E-09;3.22436E-09;2.92963E-09;2.67465E-09;2.45722E-09;2.26301E-09;2.09098E-09;1.93775E-09;1.80057E-09;1.67718E-09
91.406016;0.000196718;5.49287E-07;3.44899E-07;1.41616E-07;7.99709E-08;5.14419E-08;3.59019E-08;2.64943E-08;2.03604E-08;1.61346E-08;1.3097E-08;1.06995E-08;8.98968E-09;7.65505E-09;6.59403E-09;5.65484E-09;5.03641E-09;4.40479E-09;3.93185E-09;3.5327E-09;3.19282E-09;2.90105E-09;2.64865E-09;2.43399E-09;2.24174E-09;2.07145E-09;1.91974E-09;1.7839E-09;1.66171E-09
91.503672;0.00019638;5.47063E-07;3.41861E-07;1.40254E-07;7.9203E-08;5.09515E-08;3.55626E-08;2.6246E-08;2.01709E-08;1.59852E-08;1.29762E-08;1.06001E-08;8.9057E-09;7.58303E-09;6.53154E-09;5.59964E-09;4.98796E-09;4.36148E-09;3.89313E-09;3.49791E-09;3.16143E-09;2.8726E-09;2.62278E-09;2.41087E-09;2.22059E-09;2.05201E-09;1.90183E-09;1.76733E-09;1.64632E-09
91.601328;0.000196039;5.44907E-07;3.38834E-07;1.38898E-07;7.8439E-08;5.04636E-08;3.5225E-08;2.5999E-08;1.99825E-08;1.58367E-08;1.28561E-08;1.05013E-08;8.82218E-09;7.5114E-09;6.46936E-09;5.54471E-09;4.93975E-09;4.31837E-09;3.85459E-09;3.46329E-09;3.13018E-09;2.84429E-09;2.59703E-09;2.38788E-09;2.19955E-09;2.03269E-09;1.88401E-09;1.75085E-09;1.63103E-09
91.698984;0.000195695;5.42817E-07;3.35817E-07;1.37549E-07;7.76788E-08;4.99781E-08;3.48893E-08;2.57533E-08;1.97951E-08;1.56891E-08;1.27366E-08;1.04031E-08;8.73912E-09;7.44016E-09;6.40752E-09;5.49004E-09;4.89179E-09;4.27546E-09;3.81624E-09;3.42883E-09;3.09909E-09;2.81611E-09;2.57141E-09;2.36501E-09;2.17862E-09;2.01347E-09;1.8663E-09;1.73446E-09;1.61582E-09
91.79664;0.000195349;5.40791E-07;3.32812E-07;1.36207E-07;7.69224E-08;4.94952E-08;3.45553E-08;2.5509E-08;1.96088E-08;1.55422E-08;1.26179E-08;1.03054E-08;8.65651E-09;7.3693E-09;6.346E-09;5.43563E-09;4.84406E-09;4.23275E-09;3.77806E-09;3.39453E-09;3.06813E-09;2.78807E-09;2.54591E-09;2.34227E-09;2.15781E-09;1.99435E-09;1.84868E-09;1.71817E-09;1.6007E-09
91.894296;0.000194999;5.38827E-07;3.29818E-07;1.34872E-07;7.61699E-08;4.90148E-08;3.42231E-08;2.52661E-08;1.94235E-08;1.53963E-08;1.24998E-08;1.02082E-08;8.57437E-09;7.29883E-09;6.28482E-09;5.38149E-09;4.79658E-09;4.19025E-09;3.74006E-09;3.36039E-09;3.03733E-09;2.76016E-09;2.52053E-09;2.31964E-09;2.13711E-09;1.97534E-09;1.83116E-09;1.70197E-09;1.58566E-09
91.991952;0.000194648;5.36922E-07;3.26835E-07;1.33543E-07;7.54211E-08;4.8537E-08;3.38927E-08;2.50245E-08;1.92392E-08;1.52511E-08;1.23824E-08;1.01117E-08;8.49269E-09;7.22875E-09;6.22395E-09;5.32761E-09;4.74934E-09;4.14795E-09;3.70224E-09;3.32641E-09;3.00666E-09;2.73238E-09;2.49528E-09;2.29713E-09;2.11652E-09;1.95644E-09;1.81374E-09;1.68586E-09;1.57071E-09
92.089608;0.000194293;5.35074E-07;3.23862E-07;1.3222E-07;7.46762E-08;4.80616E-08;3.35641E-08;2.47842E-08;1.90561E-08;1.51068E-08;1.22657E-08;1.00156E-08;8.41146E-09;7.15905E-09;6.16342E-09;5.27399E-09;4.70234E-09;4.10584E-09;3.6646E-09;3.29259E-09;2.97615E-09;2.70474E-09;2.47014E-09;2.27474E-09;2.09604E-09;1.93764E-09;1.79642E-09;1.66984E-09;1.55585E-09
92.187264;0.000193936;5.3328E-07;3.209E-07;1.30904E-07;7.3935E-08;4.75887E-08;3.32373E-08;2.45453E-08;1.88739E-08;1.49634E-08;1.21497E-08;9.92014E-09;8.33069E-09;7.08973E-09;6.10321E-09;5.22063E-09;4.65559E-09;4.06394E-09;3.62714E-09;3.25893E-09;2.94578E-09;2.67723E-09;2.44513E-09;2.25247E-09;2.07568E-09;1.91895E-09;1.77919E-09;1.65391E-09;1.54108E-09
92.28492;0.000193576;5.31539E-07;3.1795E-07;1.29595E-07;7.31977E-08;4.71183E-08;3.29123E-08;2.43077E-08;1.86928E-08;1.48208E-08;1.20344E-08;9.82521E-09;8.25038E-09;7.0208E-09;6.04332E-09;5.16753E-09;4.60907E-09;4.02224E-09;3.58985E-09;3.22543E-09;2.91555E-09;2.64985E-09;2.42024E-09;2.23033E-09;2.05543E-09;1.90036E-09;1.76207E-09;1.63808E-09;1.52639E-09
92.382576;0.000193213;5.29849E-07;3.15009E-07;1.28293E-07;7.24641E-08;4.66504E-08;3.2589E-08;2.40715E-08;1.85128E-08;1.4679E-08;1.19198E-08;9.73083E-09;8.17053E-09;6.95225E-09;5.98376E-09;5.1147E-09;4.56279E-09;3.98073E-09;3.55274E-09;3.19209E-09;2.88547E-09;2.6226E-09;2.39548E-09;2.2083E-09;2.03528E-09;1.88187E-09;1.74504E-09;1.62234E-09;1.51179E-09
92.480232;0.000192848;5.28206E-07;3.1208E-07;1.26997E-07;7.17343E-08;4.6185E-08;3.22675E-08;2.38366E-08;1.83338E-08;1.4538E-08;1.18059E-08;9.63701E-09;8.09114E-09;6.88409E-09;5.92453E-09;5.06212E-09;4.51675E-09;3.93942E-09;3.5158E-09;3.15891E-09;2.85553E-09;2.59549E-09;2.37083E-09;2.18639E-09;2.01526E-09;1.86349E-09;1.72811E-09;1.60669E-09;1.49727E-09
92.577888;0.00019248;5.26609E-07;3.09161E-07;1.25707E-07;7.10083E-08;4.5722E-08;3.19478E-08;2.3603E-08;1.81559E-08;1.43979E-08;1.16926E-08;9.54373E-09;8.0122E-09;6.81631E-09;5.86561E-09;5.0098E-09;4.47095E-09;3.89831E-09;3.47905E-09;3.12589E-09;2.82574E-09;2.5685E-09;2.34631E-09;2.1646E-09;1.99534E-09;1.84522E-09;1.71128E-09;1.59113E-09;1.48284E-09
92.675544;0.000192109;5.25057E-07;3.06253E-07;1.24424E-07;7.0286E-08;4.52616E-08;3.16299E-08;2.33708E-08;1.7979E-08;1.42587E-08;1.158E-08;9.45101E-09;7.93372E-09;6.74891E-09;5.80703E-09;4.95773E-09;4.42539E-09;3.8574E-09;3.44246E-09;3.09302E-09;2.79609E-09;2.54165E-09;2.32191E-09;2.14293E-09;1.97553E-09;1.82705E-09;1.69455E-09;1.57567E-09;1.4685E-09
92.7732;0.000191736;5.23546E-07;3.03356E-07;1.23148E-07;6.95675E-08;4.48036E-08;3.13137E-08;2.31399E-08;1.78031E-08;1.41202E-08;1.14681E-08;9.35883E-09;7.8557E-09;6.68189E-09;5.74876E-09;4.90593E-09;4.38006E-09;3.81668E-09;3.40606E-09;3.06031E-09;2.76658E-09;2.51493E-09;2.29762E-09;2.12138E-09;1.95584E-09;1.80898E-09;1.67791E-09;1.5603E-09;1.45424E-09
92.870856;0.00019136;5.22075E-07;3.00469E-07;1.21878E-07;6.88527E-08;4.43481E-08;3.09993E-08;2.29104E-08;1.76283E-08;1.39827E-08;1.13569E-08;9.26721E-09;7.77812E-09;6.61526E-09;5.69082E-09;4.85438E-09;4.33498E-09;3.77616E-09;3.36982E-09;3.02776E-09;2.73721E-09;2.48834E-09;2.27346E-09;2.09995E-09;1.93626E-09;1.79102E-09;1.66137E-09;1.54501E-09;1.44007E-09
92.968512;0.000190982;5.20641E-07;2.97593E-07;1.20615E-07;6.81416E-08;4.3895E-08;3.06867E-08;2.26821E-08;1.74545E-08;1.38459E-08;1.12464E-08;9.17613E-09;7.70101E-09;6.549E-09;5.6332E-09;4.80308E-09;4.29013E-09;3.73584E-09;3.33376E-09;2.99536E-09;2.70798E-09;2.46187E-09;2.24942E-09;2.07864E-09;1.91678E-09;1.77316E-09;1.64493E-09;1.52982E-09;1.42598E-09
93.066168;0.000190601;5.19244E-07;2.94727E-07;1.19358E-07;6.74343E-08;4.34444E-08;3.03758E-08;2.24552E-08;1.72818E-08;1.371E-08;1.11366E-08;9.08561E-09;7.62435E-09;6.48313E-09;5.5759E-09;4.75205E-09;4.24552E-09;3.69571E-09;3.29788E-09;2.96312E-09;2.6789E-09;2.43554E-09;2.2255E-09;2.05745E-09;1.89742E-09;1.7554E-09;1.62859E-09;1.51473E-09;1.41198E-09
